version,status,timestamp,latitude,longitude,altitude,roll,pitch,heading,latitude_sigma,longitude_sigma,altitude_sigma,roll_sigma,pitch_sigma,heading_sigma,a_sigma,b_sigma,c_sigma,quality,number_of_satellites,hdop
0,0,91464177,37.5774047846,126.897638349,15.7650709152,2.50485682487,-0.857545912266,-148.283432007,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91473912,37.5774045314,126.897638534,15.7646131516,2.50015854836,-0.856285452843,-148.457885742,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91483941,37.5774042786,126.897638736,15.7643594742,2.49431443214,-0.8522747159,-148.627716064,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91494877,37.5774040245,126.897638941,15.7641086578,2.49282479286,-0.849123477936,-148.802001953,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91503787,37.5774037672,126.897639122,15.7637891769,2.48824119568,-0.849925577641,-148.971038818,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91513984,37.5774035163,126.897639319,15.7634897232,2.4756360054,-0.849524497986,-149.142227173,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91524899,37.5774032638,126.897639519,15.7632236481,2.46423411369,-0.847003519535,-149.316635132,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91533906,37.5774030085,126.897639696,15.7628793716,2.45369172096,-0.850670456886,-149.486404419,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91543786,37.5774027596,126.897639888,15.7625312805,2.44561314583,-0.850441277027,-149.660873413,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91553858,37.577402509,126.897640083,15.7622289658,2.43169021606,-0.853019595146,-149.831207275,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91564139,37.5774022559,126.897640256,15.7618379593,2.41988730431,-0.856285452843,-150.004074097,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91575310,37.5774020091,126.897640442,15.7614660263,2.40516233444,-0.857431352139,-150.175735474,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91586967,37.5774017605,126.897640633,15.7611112595,2.39083838463,-0.857030272484,-150.350143433,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91593988,37.5774015086,126.897640797,15.7602291107,2.38212943077,-0.859837770462,-150.522720337,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91603851,37.5774012635,126.897640979,15.7597551346,2.35898184776,-0.862186908722,-150.696090698,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91615416,37.5774010169,126.897641165,15.7594194412,2.33503222466,-0.861442029476,-150.86895752,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91627266,37.5774007668,126.897641325,15.7585048676,2.31921863556,-0.861900389194,-151.048629761,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91634071,37.577400523,126.897641503,15.7580022812,2.29784727097,-0.863275527954,-151.222122192,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91644239,37.577400278,126.897641685,15.7575416565,2.27670502663,-0.863504707813,-151.398132324,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91655398,37.577400029,126.897641837,15.7566957474,2.25854229927,-0.864306807518,-151.570999146,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91663996,37.5773997862,126.897642011,15.7561702728,2.24123907089,-0.865624666214,-151.747299194,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91673981,37.5773995426,126.897642188,15.7556447983,2.22433686256,-0.865624666214,-151.920562744,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91684712,37.5773992948,126.897642337,15.7547864914,2.20428323746,-0.871239602566,-152.096343994,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91693815,37.5773990527,126.897642507,15.7542285919,2.19608998299,-0.869463443756,-152.273040771,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91704605,37.57739881,126.89764268,15.7536735535,2.18371415138,-0.869176983833,-152.446136475,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91713907,37.5773985645,126.897642818,15.7528867722,2.17569255829,-0.868145644665,-152.619277954,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91727794,37.5773983228,126.897642984,15.7523059845,2.17156744003,-0.866484045982,-152.79838562,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91734009,37.5773980809,126.897643153,15.7517518997,2.1657230854,-0.866254866123,-152.972061157,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91743825,37.5773978357,126.897643287,15.7509708405,2.16348862648,-0.869062364101,-153.147613525,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91753933,37.5773975939,126.897643448,15.7504205704,2.16337394714,-0.870150983334,-153.322189331,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91763809,37.577397352,126.897643613,15.7498664856,2.16681170464,-0.873302280903,-153.499053955,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91774808,37.5773971069,126.897643745,15.7491207123,2.17855739594,-0.877599477768,-153.677017212,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91783960,37.577396865,126.897643901,15.7485933304,2.18789672852,-0.882183134556,-153.850799561,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91793863,37.5773966232,126.897644062,15.7480716705,2.19689202309,-0.884532272816,-154.0259552,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91803820,37.5773963735,126.897644195,15.7477006912,2.21505475044,-0.890147209167,-154.203109741,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91815087,37.5773961318,126.897644347,15.747220993,2.21723198891,-0.891522347927,-154.378890991,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91824959,37.5773958897,126.897644503,15.7466964722,2.23522305489,-0.897767543793,-154.558395386,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91833992,37.57739564,126.897644633,15.7463302612,2.24192667007,-0.900632381439,-154.735900879,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91844729,37.5773953976,126.89764478,15.7458524704,2.25040626526,-0.906361937523,-154.913803101,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91855038,37.577395156,126.897644931,15.7453670502,2.25499010086,-0.910143435001,-155.094238281,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91863897,37.5773949062,126.897645058,15.7450380325,2.2598028183,-0.913924992085,-155.277923584,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91873959,37.5773946635,126.897645201,15.744641304,2.26346969604,-0.921430706978,-155.455429077,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91887066,37.5773944211,126.897645348,15.7441759109,2.27028799057,-0.927561402321,-155.636993408,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91894084,37.5773941715,126.897645472,15.7439222336,2.28157520294,-0.929394841194,-155.819366455,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91905830,37.5773939286,126.897645612,15.7435979843,2.28862261772,-0.938161075115,-156.003051758,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91914153,37.577393686,126.897645754,15.7432107925,2.30243086815,-0.946182489395,-156.187667847,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91924974,37.5773934371,126.897645875,15.7423725128,2.31824445724,-0.952370464802,-156.37399292,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91933957,37.5773931944,126.897646012,15.74214077,2.33434462547,-0.957698941231,-156.559051514,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91943946,37.5773929515,126.897646152,15.7418479919,2.35216355324,-0.964287996292,-156.745727539,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91953797,37.5773927029,126.89764627,15.7411308289,2.36872220039,-0.966465234756,-156.933258057,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91963810,37.5773924602,126.897646404,15.7410049438,2.38911938667,-0.977007627487,-157.124328613,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91973844,37.5773922174,126.89764654,15.74081707,2.40888643265,-0.981018364429,-157.313476563,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91983825,37.5773919691,126.89764665,15.7394132614,2.423153162,-0.988753259182,-157.504669189,0,0,0,0,0,0,0,0,0,5,6,0
0,0,91993819,37.5773917262,126.897646781,15.7393426895,2.44400882721,-0.99390989542,-157.697235107,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92003759,37.5773914834,126.897646914,15.7392377853,2.45667123795,-1.00691604614,-157.890731812,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92014842,37.577391235,126.897647021,15.7379255295,2.47219824791,-1.01270294189,-158.082550049,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92027764,37.5773909919,126.897647149,15.7378826141,2.4818239212,-1.02158379555,-158.276901245,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92034409,37.5773907489,126.897647279,15.7378387451,2.48743891716,-1.02639663219,-158.471191406,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92045334,37.5773905005,126.897647384,15.7366008759,2.49167895317,-1.032584548,-158.664505005,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92053921,37.5773902572,126.897647508,15.7365684509,2.49414253235,-1.03842866421,-158.860977173,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92063816,37.577390014,126.897647635,15.736495018,2.49196529388,-1.04157996178,-159.055374146,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92073779,37.5773897715,126.89764774,15.7364959717,2.4912776947,-1.04645013809,-159.249664307,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92083885,37.577389528,126.897647861,15.7364473343,2.48910045624,-1.05172133446,-159.447967529,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92093819,37.5773892847,126.897647984,15.736374855,2.48331356049,-1.05584657192,-159.643569946,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92103799,37.5773890418,126.897648088,15.7363462448,2.47082328796,-1.06043028831,-159.840042114,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92114774,37.5773887978,126.897648205,15.7362279892,2.46314549446,-1.06375348568,-160.039093018,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92124035,37.5773885543,126.897648326,15.7361412048,2.45111346245,-1.06644630432,-160.234924316,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92133825,37.5773883109,126.897648427,15.7360630035,2.44131588936,-1.06896734238,-160.431442261,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92143847,37.5773880667,126.897648542,15.7358942032,2.4335808754,-1.07131648064,-160.628204346,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92153895,37.5773878226,126.897648659,15.7357673645,2.42326760292,-1.06988406181,-160.827713013,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92163849,37.5773875783,126.897648753,15.7357521057,2.41937160492,-1.0734937191,-161.023834229,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92174971,37.5773873335,126.897648865,15.7355470657,2.40945935249,-1.07687413692,-161.222595215,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92183997,37.5773870891,126.897648979,15.7354040146,2.40218281746,-1.07905137539,-161.41734314,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92193849,37.5773868172,126.897649069,15.7342176437,2.39215612411,-1.08243191242,-161.61529541,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92203984,37.5773865719,126.897649179,15.7340326309,2.3786342144,-1.08661448956,-161.81892395,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92213848,37.5773863269,126.897649291,15.7338142395,2.36826372147,-1.08993756771,-162.019058228,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92223921,37.5773860545,126.897649378,15.7326488495,2.3605287075,-1.09532344341,-162.219528198,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92233864,37.5773858088,126.897649485,15.7324037552,2.34500169754,-1.10334479809,-162.415435791,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92243946,37.5773855634,126.897649594,15.732208252,2.3318810463,-1.10810041428,-162.615615845,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92253798,37.5773852916,126.897649679,15.7310276031,2.31790065765,-1.11640822887,-162.815063477,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92263881,37.5773850452,126.897649783,15.7307434082,2.29526901245,-1.12328374386,-163.017440796,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92273819,37.5773847993,126.897649888,15.7304840088,2.27744984627,-1.13090407848,-163.216369629,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92284049,37.5773845316,126.897649971,15.7290906906,2.25533366203,-1.14207673073,-163.417068481,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92293875,37.5773842846,126.897650071,15.7287406921,2.23052477837,-1.15324950218,-163.614578247,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92303835,37.5773840381,126.897650173,15.7284231186,2.20938253403,-1.16470861435,-163.81350708,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92313948,37.5773837703,126.897650253,15.7270088196,2.18829774857,-1.17582404613,-164.011123657,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92324828,37.5773835221,126.897650348,15.7265701294,2.16068124771,-1.18602263927,-164.210845947,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92333737,37.577383275,126.897650447,15.7262086868,2.13650226593,-1.194617033,-164.410873413,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92344788,37.5773830069,126.897650523,15.7247447968,2.11558938026,-1.20825338364,-164.607452393,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92353963,37.5773827578,126.897650615,15.7241926193,2.09599423409,-1.21684777737,-164.805114746,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92363991,37.5773825096,126.897650709,15.723733902,2.07972216606,-1.2252702713,-165.000564575,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92373790,37.5773822415,126.897650767,15.7218208313,2.06895065308,-1.23776078224,-165.195877075,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92384038,37.5773819918,126.897650854,15.7211809158,2.05382442474,-1.24549567699,-165.393722534,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92393753,37.5773817424,126.897650944,15.7206125259,2.04305291176,-1.25340247154,-165.585769653,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92404545,37.5773814743,126.897650998,15.7186565399,2.03600549698,-1.25947582722,-165.775482178,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92413880,37.5773812238,126.89765108,15.7179489136,2.02500462532,-1.26629400253,-165.967880249,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92423737,37.5773809742,126.897651167,15.7173204422,2.02924466133,-1.27357053757,-166.160858154,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92433770,37.5773807064,126.897651218,15.7153863907,2.03268241882,-1.2767791748,-166.352279663,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92444101,37.5773804559,126.897651296,15.7146625519,2.02901554108,-1.2842849493,-166.54548645,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92454178,37.5773802052,126.897651378,15.7139539719,2.03090620041,-1.28760802746,-166.74005127,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92464217,37.577379941,126.897651426,15.7123804092,2.03176569939,-1.29293656349,-166.931427002,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92474036,37.5773796897,126.8976515,15.7116689682,2.03136467934,-1.29540026188,-167.124801636,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92484158,37.5773794391,126.897651579,15.7109498978,2.03314065933,-1.29941093922,-167.320007324,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92497892,37.5773791749,126.897651624,15.7094068527,2.03508877754,-1.30554163456,-167.512634277,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92504033,37.5773789236,126.897651696,15.7086658478,2.0322239399,-1.30852103233,-167.706573486,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92514214,37.5773786722,126.89765177,15.7079467773,2.03503155708,-1.31144309044,-167.902130127,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92534759,37.5773781566,126.897651881,15.7056446075,2.03308343887,-1.31327652931,-168.292205811,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92543872,37.5773779052,126.897651952,15.704908371,2.03273963928,-1.3147662878,-168.488494873,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92553975,37.5773776416,126.897651993,15.7033967972,2.03749513626,-1.31654238701,-168.686798096,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92563914,37.5773773898,126.897652059,15.7026443481,2.03371357918,-1.31041181087,-168.88269043,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92573911,37.577377138,126.897652126,15.7018527985,2.03199481964,-1.31018257141,-169.081741333,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92584830,37.5773768746,126.897652166,15.7003850937,2.02758312225,-1.30685949326,-169.277633667,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92593740,37.577376622,126.897652228,15.6996212006,2.02672362328,-1.30565619469,-169.479248047,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92604667,37.57737637,126.897652293,15.6988792419,2.0225982666,-1.30307793617,-169.679733276,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92613842,37.5773760924,126.897652333,15.6974172592,2.02557778358,-1.29923903942,-169.878890991,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92623952,37.5773758395,126.897652393,15.6967277527,2.02385878563,-1.2956867218,-170.077423096,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92634964,37.5773755868,126.897652454,15.695977211,2.01772809029,-1.29230630398,-170.279281616,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92643827,37.5773753093,126.897652488,15.6947231293,2.0139465332,-1.29184794426,-170.477798462,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92654133,37.5773750559,126.897652544,15.6940927505,2.0077586174,-1.28818106651,-170.678451538,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92665705,37.5773748028,126.897652602,15.6934375763,2.0040345192,-1.28686320782,-170.881225586,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92674636,37.5773745221,126.897652633,15.6920490265,2.00781607628,-1.28720700741,-171.080734253,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92684242,37.577374268,126.897652686,15.6914825439,2.00065398216,-1.28164935112,-171.284866333,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92693989,37.5773740144,126.897652741,15.6908912659,1.99813306332,-1.27752399445,-171.485412598,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92703864,37.5773737329,126.897652769,15.6895647049,1.9911429882,-1.27855527401,-171.686859131,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92714141,37.5773734778,126.897652818,15.689031601,1.98272049427,-1.2788990736,-171.887161255,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92724443,37.5773732235,126.89765287,15.6884899139,1.97607409954,-1.27735209465,-172.089141846,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92734085,37.5773729411,126.897652896,15.6872625351,1.97045910358,-1.27620613575,-172.293045044,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92744228,37.5773726853,126.897652942,15.6867733002,1.96793818474,-1.27912831306,-172.496627808,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92754206,37.5773724299,126.89765299,15.6862602234,1.95894265175,-1.28142011166,-172.699279785,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92763861,37.5773721467,126.897653008,15.6850728989,1.95264017582,-1.28268063068,-172.902679443,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92773928,37.57737189,126.89765305,15.6846551895,1.9489159584,-1.28915500641,-173.106369019,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92784004,37.5773716339,126.897653095,15.6841745377,1.94364476204,-1.29173338413,-173.307296753,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92793735,37.57737135,126.89765311,15.6830730438,1.93871724606,-1.29843699932,-173.512252808,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92804162,37.5773710926,126.897653149,15.68268013,1.93911838531,-1.30284869671,-173.714782715,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92814235,37.5773708357,126.89765319,15.6822462082,1.9311542511,-1.31235980988,-173.920425415,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92824181,37.5773705509,126.897653203,15.6811885834,1.92720079422,-1.3182040453,-174.126739502,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92834061,37.5773702929,126.897653238,15.6808156967,1.91396546364,-1.33396029472,-174.333633423,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92843946,37.5773700356,126.897653275,15.6804418564,1.8993550539,-1.34633624554,-174.535842896,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92853738,37.5773697506,126.897653285,15.6794805527,1.89580273628,-1.35567545891,-174.742904663,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92864606,37.5773694923,126.897653316,15.6791296005,1.8899012804,-1.369541049,-174.948135376,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92873917,37.5773692341,126.897653351,15.6787405014,1.88560414314,-1.38145852089,-175.152908325,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92883765,37.5773689483,126.897653358,15.6777734756,1.88107776642,-1.39589703083,-175.360214233,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92893770,37.5773686889,126.897653386,15.6774024963,1.8794734478,-1.4077000618,-175.566986084,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92903887,37.5773684307,126.897653417,15.6770458221,1.8858332634,-1.41640901566,-175.778015137,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92916251,37.5773681445,126.897653422,15.6761350632,1.89809453487,-1.42844104767,-175.992980957,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92925310,37.5773678855,126.897653447,15.6758155823,1.90617322922,-1.44167637825,-176.203308105,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92935248,37.5773676256,126.897653474,15.6754293442,1.9078348875,-1.45537006855,-176.421157837,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92943891,37.5773673391,126.897653477,15.6745519638,1.9141947031,-1.46929299831,-176.634185791,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92954943,37.5773670789,126.897653498,15.6742019653,1.91786158085,-1.48453366756,-176.851104736,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92964123,37.5773668195,126.897653521,15.6739082336,1.91597092152,-1.50315475464,-177.067398071,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92974006,37.5773665325,126.897653521,15.6730651855,1.9269143343,-1.51828086376,-177.285751343,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92984113,37.5773662722,126.897653537,15.6727228165,1.93161261082,-1.53334963322,-177.503128052,0,0,0,0,0,0,0,0,0,5,6,0
0,0,92993864,37.5773660118,126.897653557,15.6723918915,1.9340763092,-1.54761624336,-177.72543335,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93005068,37.5773657358,126.897653545,15.6723613739,1.93384718895,-1.56314349174,-177.940414429,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93013848,37.5773654751,126.897653557,15.6719713211,1.92645597458,-1.57901442051,-178.162490845,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93023902,37.5773652145,126.897653573,15.6715717316,1.93270123005,-1.59276533127,-178.381820679,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93033839,37.5773649384,126.897653558,15.6714096069,1.9290343523,-1.61115729809,-178.60458374,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93044619,37.5773646768,126.897653566,15.6708297729,1.92863321304,-1.62347590923,-178.826431274,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93053836,37.5773644162,126.897653576,15.6704339981,1.92089831829,-1.63676857948,-179.048568726,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93063908,37.577364128,126.897653555,15.6696195602,1.91413736343,-1.64960277081,-179.270523071,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93073848,37.5773638659,126.897653559,15.6688785553,1.90903806686,-1.66094732285,-179.498001099,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93084781,37.5773636042,126.897653566,15.6682691574,1.90015721321,-1.67372429371,-179.72328186,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93093715,37.5773633165,126.897653541,15.6673154831,1.89631843567,-1.67853713036,-179.948623657,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93104668,37.5773630537,126.897653541,15.6664266586,1.89093255997,-1.68483972549,-180.172897339,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93114714,37.5773627916,126.897653544,15.6656398773,1.88434362411,-1.69137144089,-180.397155762,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93123931,37.5773625045,126.897653517,15.6645240784,1.88474464417,-1.69257462025,-180.621063232,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93133886,37.5773622412,126.897653513,15.6634960175,1.86973321438,-1.69870531559,-180.846588135,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93143932,37.5773619783,126.897653512,15.662571907,1.86549329758,-1.69864797592,-181.073135376,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93153984,37.5773616914,126.897653476,15.6613941193,1.86755597591,-1.69939279556,-181.298080444,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93163871,37.5773614275,126.897653468,15.6601419449,1.86325871944,-1.69400703907,-181.522842407,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93173879,37.5773611641,126.897653463,15.6591176987,1.85174226761,-1.69595503807,-181.751800537,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93184937,37.5773608777,126.897653425,15.6577920914,1.84859108925,-1.69223082066,-181.978286743,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93193875,37.5773606134,126.897653412,15.6564321518,1.84584081173,-1.68999636173,-182.204437256,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93203923,37.5773603494,126.897653403,15.6551914215,1.83993935585,-1.68243324757,-182.434707642,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93213877,37.5773600608,126.897653364,15.6535720825,1.82842290401,-1.67704749107,-182.661712646,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93223853,37.577359796,126.897653347,15.6522016525,1.81587517262,-1.67160439491,-182.894393921,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93234807,37.5773595316,126.897653335,15.650812149,1.8110049963,-1.66404128075,-183.124832153,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93243787,37.5773592436,126.897653292,15.6491994858,1.79908752441,-1.6613484621,-183.356018066,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93254882,37.5773589787,126.897653272,15.6478404999,1.78482079506,-1.65842628479,-183.588241577,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93264121,37.5773587138,126.897653255,15.646528244,1.76069927216,-1.65785336494,-183.818969727,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93273954,37.5773584323,126.897653212,15.6455688477,1.75267791748,-1.65877008438,-184.054855347,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93285435,37.5773581667,126.897653188,15.6443357468,1.73846852779,-1.65670740604,-184.287704468,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93293983,37.5773579018,126.897653167,15.6430177689,1.71944630146,-1.65693664551,-184.526916504,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93304723,37.5773576204,126.897653121,15.6419849396,1.70953416824,-1.66174948215,-184.764175415,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93314071,37.5773573546,126.897653095,15.64087677,1.69022548199,-1.66512989998,-185.003051758,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93324020,37.577357089,126.89765307,15.6396884918,1.67498481274,-1.67034387589,-185.241851807,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93333797,37.577356808,126.897653022,15.6387777328,1.65796792507,-1.67911016941,-185.482162476,0,0,0,0,0,0,0,0,0,5,6,0
0,0,93343942,37.5773565416,126.897652991,15.6378002167,1.643414855,-1.69022548199,-185.727783203,0,0,0,0,0,0,0,0,0,5,6,0
