version,status,timestamp,latitude,longitude,altitude,heading,latitude_sigma,longitude_sigma,altitude_sigma,heading_sigma,quality,number_of_satellites,HDOP
0,0,34193398,37.5288619297,126.516628775,0,129.959121704,0,0,0,0,0,0,0
0,0,34203279,37.5288617852,126.516628559,0,129.958602905,0,0,0,0,0,0,0
0,0,34213321,37.5288616381,126.516628338,0,129.955474854,0,0,0,0,0,0,0
0,0,34223304,37.5288614917,126.516628119,0,129.954910278,0,0,0,0,0,0,0
0,0,34233273,37.5288613452,126.516627899,0,129.951889038,0,0,0,0,0,0,0
0,0,34243309,37.5288611975,126.516627678,0,129.948608398,0,0,0,0,0,0,0
0,0,34253291,37.5288610504,126.516627457,0,129.94619751,0,0,0,0,0,0,0
0,0,34263274,37.5288609031,126.516627236,0,129.945007324,0,0,0,0,0,0,0
0,0,34273322,37.5288607546,126.516627014,0,129.939834595,0,0,0,0,0,0,0
0,0,34283638,37.5288606019,126.516626785,0,129.936523438,0,0,0,0,0,0,0
0,0,34293487,37.5288604559,126.516626566,0,129.931610107,0,0,0,0,0,0,0
0,0,34303546,37.5288603065,126.516626342,0,129.930603027,0,0,0,0,0,0,0
0,0,34313278,37.5288601619,126.516626125,0,129.926605225,0,0,0,0,0,0,0
0,0,34323452,37.5288600105,126.516625898,0,129.923095703,0,0,0,0,0,0,0
0,0,34333363,37.5288598628,126.516625676,0,129.918884277,0,0,0,0,0,0,0
0,0,34343387,37.5288597132,126.516625452,0,129.913208008,0,0,0,0,0,0,0
0,0,34353382,37.5288595638,126.516625227,0,129.910675049,0,0,0,0,0,0,0
0,0,34363429,37.5288594132,126.516625001,0,129.908599854,0,0,0,0,0,0,0
0,0,34373251,37.5288592659,126.51662478,0,129.911437988,0,0,0,0,0,0,0
0,0,34383500,37.528859112,126.516624549,0,129.905838013,0,0,0,0,0,0,0
0,0,34393654,37.5288589595,126.51662432,0,129.909500122,0,0,0,0,0,0,0
0,0,34403336,37.5288588137,126.516624101,0,129.910720825,0,0,0,0,0,0,0
0,0,34413255,37.5288586641,126.516623877,0,129.90953064,0,0,0,0,0,0,0
0,0,34423321,37.528858512,126.516623648,0,129.908508301,0,0,0,0,0,0,0
0,0,34433605,37.5288583564,126.516623415,0,129.909011841,0,0,0,0,0,0,0
0,0,34443273,37.52885821,126.516623195,0,129.912078857,0,0,0,0,0,0,0
0,0,34453494,37.5288580552,126.516622963,0,129.910324097,0,0,0,0,0,0,0
0,0,34463252,37.5288579072,126.51662274,0,129.914016724,0,0,0,0,0,0,0
0,0,34473415,37.5288577527,126.516622509,0,129.910675049,0,0,0,0,0,0,0
0,0,34483307,37.5288576021,126.516622283,0,129.910614014,0,0,0,0,0,0,0
0,0,34493314,37.5288574496,126.516622054,0,129.909927368,0,0,0,0,0,0,0
0,0,34503251,37.528857298,126.516621826,0,129.906326294,0,0,0,0,0,0,0
0,0,34513321,37.5288571441,126.516621595,0,129.905487061,0,0,0,0,0,0,0
0,0,34523507,37.5288569881,126.516621361,0,129.906524658,0,0,0,0,0,0,0
0,0,34533261,37.5288568384,126.516621136,0,129.903656006,0,0,0,0,0,0,0
0,0,34543748,37.5288566774,126.516620894,0,129.903884888,0,0,0,0,0,0,0
0,0,34553325,37.5288565303,126.516620673,0,129.901306152,0,0,0,0,0,0,0
0,0,34563645,37.5288563716,126.516620435,0,129.899810791,0,0,0,0,0,0,0
0,0,34573327,37.5288562225,126.516620211,0,129.897506714,0,0,0,0,0,0,0
0,0,34583566,37.5288560646,126.516619974,0,129.89302063,0,0,0,0,0,0,0
0,0,34593294,37.5288559143,126.516619748,0,129.88999939,0,0,0,0,0,0,0
0,0,34603478,37.5288557567,126.516619511,0,129.885772705,0,0,0,0,0,0,0
0,0,34613245,37.5288556053,126.516619284,0,129.880233765,0,0,0,0,0,0,0
0,0,34623357,37.5288554483,126.516619048,0,129.881195068,0,0,0,0,0,0,0
0,0,34633368,37.5288552927,126.516618814,0,129.874664307,0,0,0,0,0,0,0
0,0,34643351,37.5288551374,126.516618581,0,129.871444702,0,0,0,0,0,0,0
0,0,34653276,37.5288549827,126.516618348,0,129.867523193,0,0,0,0,0,0,0
0,0,34663347,37.5288548256,126.516618112,0,129.866836548,0,0,0,0,0,0,0
0,0,34673253,37.5288546707,126.516617879,0,129.862548828,0,0,0,0,0,0,0
0,0,34683259,37.5288545141,126.516617644,0,129.858856201,0,0,0,0,0,0,0
0,0,34693709,37.5288543503,126.516617397,0,129.855987549,0,0,0,0,0,0,0
0,0,34703247,37.5288542005,126.516617172,0,129.852478027,0,0,0,0,0,0,0
0,0,34713616,37.5288540374,126.516616927,0,129.850646973,0,0,0,0,0,0,0
0,0,34723670,37.5288538791,126.516616688,0,129.846633911,0,0,0,0,0,0,0
0,0,34733520,37.5288537237,126.516616455,0,129.84538269,0,0,0,0,0,0,0
0,0,34743296,37.5288535694,126.516616222,0,129.844451904,0,0,0,0,0,0,0
0,0,34753436,37.528853409,126.516615981,0,129.842056274,0,0,0,0,0,0,0
0,0,34763299,37.5288532527,126.516615746,0,129.84022522,0,0,0,0,0,0,0
0,0,34773338,37.5288530935,126.516615506,0,129.84085083,0,0,0,0,0,0,0
0,0,34784088,37.5288529227,126.516615249,0,129.839202881,0,0,0,0,0,0,0
0,0,34793470,37.5288527736,126.516615025,0,129.837341309,0,0,0,0,0,0,0
0,0,34803285,37.5288526173,126.51661479,0,129.83543396,0,0,0,0,0,0,0
0,0,34813382,37.5288524561,126.516614547,0,129.837783813,0,0,0,0,0,0,0
0,0,34823311,37.5288522973,126.516614308,0,129.835342407,0,0,0,0,0,0,0
0,0,34833257,37.528852138,126.516614068,0,129.83404541,0,0,0,0,0,0,0
0,0,34843669,37.5288519711,126.516613817,0,129.831008911,0,0,0,0,0,0,0
0,0,34853373,37.5288518152,126.516613582,0,129.829605103,0,0,0,0,0,0,0
0,0,34863578,37.5288516508,126.516613335,0,129.824203491,0,0,0,0,0,0,0
0,0,34873380,37.5288514924,126.516613096,0,129.821365356,0,0,0,0,0,0,0
0,0,34883488,37.5288513288,126.51661285,0,129.815292358,0,0,0,0,0,0,0
0,0,34893261,37.5288511705,126.516612612,0,129.806289673,0,0,0,0,0,0,0
0,0,34903397,37.528851006,126.516612364,0,129.801376343,0,0,0,0,0,0,0
0,0,34913237,37.528850846,126.516612123,0,129.795547485,0,0,0,0,0,0,0
0,0,34923304,37.528850682,126.516611875,0,129.790817261,0,0,0,0,0,0,0
0,0,34933326,37.5288505184,126.516611629,0,129.782608032,0,0,0,0,0,0,0
0,0,34943327,37.5288503548,126.516611382,0,129.774887085,0,0,0,0,0,0,0
0,0,34953323,37.5288501913,126.516611135,0,129.770233154,0,0,0,0,0,0,0
0,0,34963309,37.5288500278,126.516610889,0,129.761474609,0,0,0,0,0,0,0
0,0,34973248,37.5288498649,126.516610643,0,129.753082275,0,0,0,0,0,0,0
0,0,34983395,37.5288496984,126.516610392,0,129.749542236,0,0,0,0,0,0,0
0,0,34993658,37.5288495297,126.516610137,0,129.742385864,0,0,0,0,0,0,0
0,0,35003306,37.5288493709,126.516609897,0,129.739852905,0,0,0,0,0,0,0
0,0,35013537,37.5288492022,126.516609642,0,129.736755371,0,0,0,0,0,0,0
0,0,35023312,37.5288490409,126.516609399,0,129.732086182,0,0,0,0,0,0,0
0,0,35033431,37.5288488737,126.516609146,0,129.733154297,0,0,0,0,0,0,0
0,0,35043564,37.5288487062,126.516608893,0,129.731643677,0,0,0,0,0,0,0
0,0,35053350,37.5288485441,126.516608648,0,129.731170654,0,0,0,0,0,0,0
0,0,35063267,37.5288483794,126.516608399,0,129.729415894,0,0,0,0,0,0,0
0,0,35073348,37.5288482118,126.516608146,0,129.729141235,0,0,0,0,0,0,0
0,0,35083275,37.5288480465,126.516607896,0,129.727310181,0,0,0,0,0,0,0
0,0,35093266,37.5288478799,126.516607645,0,129.724090576,0,0,0,0,0,0,0
0,0,35103356,37.5288477115,126.51660739,0,129.719772339,0,0,0,0,0,0,0
0,0,35113260,37.5288475458,126.51660714,0,129.721206665,0,0,0,0,0,0,0
0,0,35123697,37.5288473709,126.516606875,0,129.7159729,0,0,0,0,0,0,0
0,0,35133317,37.5288472093,126.516606631,0,129.710372925,0,0,0,0,0,0,0
0,0,35143614,37.5288470364,126.51660637,0,129.703887939,0,0,0,0,0,0,0
0,0,35153286,37.5288468739,126.516606124,0,129.697509766,0,0,0,0,0,0,0
0,0,35163494,37.5288467022,126.516605864,0,129.696212769,0,0,0,0,0,0,0
0,0,35173317,37.5288465366,126.516605614,0,129.69203186,0,0,0,0,0,0,0
0,0,35183411,37.5288463661,126.516605356,0,129.68536377,0,0,0,0,0,0,0
0,0,35193284,37.5288461991,126.516605103,0,129.683242798,0,0,0,0,0,0,0
0,0,35203342,37.5288460289,126.516604846,0,129.678390503,0,0,0,0,0,0,0
0,0,35213249,37.5288458611,126.516604592,0,129.675308228,0,0,0,0,0,0,0
0,0,35223546,37.5288456865,126.516604327,0,129.672439575,0,0,0,0,0,0,0
0,0,35233304,37.5288455208,126.516604076,0,129.668823242,0,0,0,0,0,0,0
0,0,35243329,37.5288453503,126.516603818,0,129.670196533,0,0,0,0,0,0,0
0,0,35253281,37.5288451808,126.516603562,0,129.669799805,0,0,0,0,0,0,0
0,0,35263307,37.5288450098,126.516603303,0,129.669204712,0,0,0,0,0,0,0
0,0,35273659,37.528844833,126.516603035,0,129.66557312,0,0,0,0,0,0,0
0,0,35283260,37.5288446688,126.516602786,0,129.664169312,0,0,0,0,0,0,0
0,0,35293552,37.5288444925,126.516602519,0,129.664306641,0,0,0,0,0,0,0
0,0,35303391,37.5288443238,126.516602264,0,129.66355896,0,0,0,0,0,0,0
0,0,35313479,37.5288441505,126.516602001,0,129.659942627,0,0,0,0,0,0,0
0,0,35323314,37.5288439813,126.516601745,0,129.657516479,0,0,0,0,0,0,0
0,0,35333390,37.5288438076,126.516601482,0,129.650650024,0,0,0,0,0,0,0
0,0,35343277,37.528843637,126.516601224,0,129.648880005,0,0,0,0,0,0,0
0,0,35353376,37.5288434626,126.516600959,0,129.645492554,0,0,0,0,0,0,0
0,0,35363305,37.5288432908,126.516600699,0,129.636657715,0,0,0,0,0,0,0
0,0,35373269,37.5288431183,126.516600438,0,129.632659912,0,0,0,0,0,0,0
0,0,35383818,37.5288429355,126.516600161,0,129.625228882,0,0,0,0,0,0,0
0,0,35393537,37.5288427669,126.516599905,0,129.619247437,0,0,0,0,0,0,0
0,0,35403276,37.5288425978,126.516599648,0,129.611587524,0,0,0,0,0,0,0
0,0,35413323,37.5288424233,126.516599384,0,129.606674194,0,0,0,0,0,0,0
0,0,35423609,37.5288422445,126.516599112,0,129.600860596,0,0,0,0,0,0,0
0,0,35433331,37.5288420753,126.516598855,0,129.59223938,0,0,0,0,0,0,0
0,0,35443531,37.5288418977,126.516598586,0,129.583297729,0,0,0,0,0,0,0
0,0,35453247,37.5288417282,126.516598328,0,129.575622559,0,0,0,0,0,0,0
0,0,35463422,37.5288415505,126.516598058,0,129.57093811,0,0,0,0,0,0,0
0,0,35473249,37.5288413786,126.516597797,0,129.563690186,0,0,0,0,0,0,0
0,0,35483347,37.5288412019,126.516597529,0,129.559524536,0,0,0,0,0,0,0
0,0,35493348,37.5288410268,126.516597263,0,129.551376343,0,0,0,0,0,0,0
0,0,35503268,37.528840853,126.516596998,0,129.547348022,0,0,0,0,0,0,0
0,0,35513261,37.5288406777,126.516596732,0,129.541976929,0,0,0,0,0,0,0
0,0,35523367,37.5288405001,126.516596462,0,129.537963867,0,0,0,0,0,0,0
0,0,35533444,37.5288403228,126.516596192,0,129.529495239,0,0,0,0,0,0,0
0,0,35543342,37.5288401488,126.516595927,0,129.526473999,0,0,0,0,0,0,0
0,0,35553680,37.5288399668,126.51659565,0,129.523300171,0,0,0,0,0,0,0
0,0,35563486,37.5288397942,126.516595387,0,129.523910522,0,0,0,0,0,0,0
0,0,35573576,37.5288396163,126.516595117,0,129.515319824,0,0,0,0,0,0,0
0,0,35583477,37.5288394416,126.516594851,0,129.512390137,0,0,0,0,0,0,0
0,0,35593482,37.528839265,126.516594582,0,129.50982666,0,0,0,0,0,0,0
0,0,35603308,37.5288390913,126.516594317,0,129.50692749,0,0,0,0,0,0,0
0,0,35613394,37.5288389129,126.516594046,0,129.507125854,0,0,0,0,0,0,0
0,0,35623336,37.5288387369,126.516593778,0,129.505249023,0,0,0,0,0,0,0
0,0,35633337,37.5288385596,126.516593508,0,129.50352478,0,0,0,0,0,0,0
0,0,35643326,37.5288383824,126.516593238,0,129.497406006,0,0,0,0,0,0,0
0,0,35653295,37.5288382053,126.516592968,0,129.494293213,0,0,0,0,0,0,0
0,0,35663238,37.5288380286,126.516592699,0,129.491744995,0,0,0,0,0,0,0
0,0,35673306,37.5288378496,126.516592426,0,129.486282349,0,0,0,0,0,0,0
0,0,35683254,37.5288376726,126.516592156,0,129.479675293,0,0,0,0,0,0,0
0,0,35693345,37.528837493,126.516591883,0,129.469436646,0,0,0,0,0,0,0
0,0,35703640,37.5288373095,126.516591603,0,129.464111328,0,0,0,0,0,0,0
0,0,35713260,37.5288371379,126.516591341,0,129.460617065,0,0,0,0,0,0,0
0,0,35723547,37.5288369544,126.516591061,0,129.449081421,0,0,0,0,0,0,0
0,0,35733259,37.5288367812,126.516590797,0,129.444458008,0,0,0,0,0,0,0
0,0,35743452,37.5288365993,126.516590519,0,129.436645508,0,0,0,0,0,0,0
0,0,35753317,37.5288364233,126.516590251,0,129.431182861,0,0,0,0,0,0,0
0,0,35763349,37.5288362442,126.516589977,0,129.423187256,0,0,0,0,0,0,0
0,0,35773250,37.5288360674,126.516589707,0,129.411514282,0,0,0,0,0,0,0
0,0,35783965,37.5288358762,126.516589415,0,129.403091431,0,0,0,0,0,0,0
0,0,35793423,37.5288357075,126.516589157,0,129.400024414,0,0,0,0,0,0,0
0,0,35803427,37.5288355292,126.516588885,0,129.392532349,0,0,0,0,0,0,0
0,0,35813325,37.5288353527,126.516588615,0,129.389862061,0,0,0,0,0,0,0
0,0,35823317,37.5288351744,126.516588342,0,129.384155273,0,0,0,0,0,0,0
0,0,35833687,37.5288349894,126.516588059,0,129.381088257,0,0,0,0,0,0,0
0,0,35843380,37.5288348163,126.516587794,0,129.372955322,0,0,0,0,0,0,0
0,0,35853620,37.5288346335,126.516587515,0,129.368743896,0,0,0,0,0,0,0
0,0,35863467,37.5288344577,126.516587245,0,129.360839844,0,0,0,0,0,0,0
0,0,35873499,37.5288342787,126.516586972,0,129.356781006,0,0,0,0,0,0,0
0,0,35883336,37.5288341034,126.516586703,0,129.348526001,0,0,0,0,0,0,0
0,0,35893403,37.5288339243,126.516586429,0,129.347839355,0,0,0,0,0,0,0
0,0,35903291,37.5288337484,126.516586159,0,129.345840454,0,0,0,0,0,0,0
0,0,35913321,37.5288335699,126.516585886,0,129.339904785,0,0,0,0,0,0,0
0,0,35923250,37.5288333933,126.516585616,0,129.331878662,0,0,0,0,0,0,0
0,0,35933255,37.5288332156,126.516585343,0,129.329147339,0,0,0,0,0,0,0
0,0,35943367,37.5288330362,126.516585068,0,129.323287964,0,0,0,0,0,0,0
0,0,35953333,37.5288328596,126.516584798,0,129.321365356,0,0,0,0,0,0,0
0,0,35963291,37.528832683,126.516584527,0,129.316757202,0,0,0,0,0,0,0
0,0,35973341,37.5288325048,126.516584254,0,129.314285278,0,0,0,0,0,0,0
0,0,35983660,37.5288323217,126.516583973,0,129.310836792,0,0,0,0,0,0,0
0,0,35993258,37.5288321516,126.516583712,0,129.307540894,0,0,0,0,0,0,0
0,0,36003561,37.5288319691,126.516583432,0,129.30645752,0,0,0,0,0,0,0
0,0,36013321,37.5288317964,126.516583167,0,129.298553467,0,0,0,0,0,0,0
0,0,36023468,37.5288316171,126.516582892,0,129.292724609,0,0,0,0,0,0,0
0,0,36033267,37.5288314438,126.516582626,0,129.284042358,0,0,0,0,0,0,0
0,0,36043492,37.528831263,126.516582349,0,129.277709961,0,0,0,0,0,0,0
0,0,36053322,37.5288310891,126.516582082,0,129.267150879,0,0,0,0,0,0,0
0,0,36063268,37.5288309133,126.516581812,0,129.260848999,0,0,0,0,0,0,0
0,0,36073323,37.5288307357,126.516581539,0,129.254272461,0,0,0,0,0,0,0
0,0,36083324,37.5288305593,126.516581268,0,129.248123169,0,0,0,0,0,0,0
0,0,36093265,37.5288303839,126.516580998,0,129.238510132,0,0,0,0,0,0,0
0,0,36103354,37.5288302058,126.516580724,0,129.231445312,0,0,0,0,0,0,0
0,0,36113267,37.5288300307,126.516580455,0,129.223510742,0,0,0,0,0,0,0
